CNAG_00179,238.115,1658.44,1298.84,300.909,91.7334,66.4431,97.4207,302.474,559.207,475.212,274.561,122.456,116.011,163.733
CNAG_00180,1707.72,182,48.0456,70.0646,154.95,221.911,258.872,337.453,529.8,827.179,854.717,821.592,823.749,851.674
CNAG_00181,35.4178,72.8268,220.414,205.585,195.405,174.638,177.403,270.57,311.299,414.114,396.153,347.589,292.973,324.775
CNAG_00182,1336.41,804.425,1477.81,1306.87,885.282,587.441,374.858,329.132,641.578,1264.45,1422.07,1207.4,1095.97,1111.76
CNAG_00183,3169.55,3461.51,4009,3253.99,2660.27,2223.21,2561.53,2302.9,2369.54,2057.4,1820.18,1488.19,1410.99,1490.78
CNAG_00184,2720.67,2151.56,2523.52,2579.69,2207.13,2046.02,3327.13,3144.7,2820.75,2886.47,2654.36,2194.07,2214.58,2317.52
CNAG_00185,820.482,462.82,1082.79,1149.82,1015.88,1032.86,1016.56,1090.58,1488.17,1933.98,2006.44,1821.24,1891.07,1719.77
CNAG_00186,390.602,582.657,391.185,224.034,215.335,156.79,178.958,195.193,147.352,179,127.873,140.395,131.102,140.915
CNAG_00187,551.425,234.165,475.558,449.167,611.187,660.212,833.371,762.849,709.305,681.785,659.755,617.739,574.395,653.92
CNAG_00188,553.703,1725.93,1700.25,1012.55,896.335,865.869,679.827,545.478,633.341,842.042,850.333,783.094,795.099,747.914
CNAG_00189,341.792,816.822,1098.13,902.726,780.286,766.732,601.467,556.757,730.356,983.771,1092.59,1006.95,941.292,829.781
CNAG_00190,215.329,263.091,360.504,598.523,706.236,631.736,800.544,725.937,783.439,805.914,908.475,822.093,863.008,831.802
CNAG_00191,2799.28,2652.95,1054.66,548.005,553.716,509.397,348.385,314.778,365.178,336.261,302.825,251.932,272.578,243.578
CNAG_00192,156.085,114.328,178.973,278.945,400.09,391.276,414.038,281.967,348.704,377.946,331.896,319.009,300.874,292.091
CNAG_00193,3429.31,2259,3489.98,4889.22,6311.92,6345.84,5364.49,3424.62,3522.73,3290.35,3076.7,3003.68,3266.23,3060.38
CNAG_00194,1200.83,1318.21,1250.26,4230.29,7566.35,9041.53,4428.41,2160.38,1577.86,1372.83,2018.83,2672.19,2582.42,2323.59
CNAG_00195,1276.02,685.965,384.793,490.898,659.817,789.934,884.199,651.088,440.227,333.482,386.809,450.825,418.771,453.802
CNAG_00229,191.404,121.215,33.2379,13.1785,24.3149,31.6396,68.8299,114.837,109.828,104.676,110.632,88.917,102.806,80.8556
CNAG_00231,352.252,336.182,241.669,237.261,384.697,510.574,349.485,261.501,257.211,312.21,293.986,273.033,286.763,243.609
CNAG_00232,17472.2,56452.9,51823,41081.7,34600,36238.8,51329,53460.9,49493.9,45485,42751.6,37869.3,38595.7,37680.7
CNAG_00233,2403.94,4692.94,2931.33,2723.55,2785.16,2935.1,2502.23,1988.12,2249.64,2459.43,2391.91,2330.56,2275.89,2250.82
