tN(GUU)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)F,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)N1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)N2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)O1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)O2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)P,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tN(GUU)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRN1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUF8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
