# pyDL periodicity scores computed on 2022-03-08 09:17:54
# Calculation time:  837.654523 seconds
# Input files:  /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested:  60.0000, 70.0000, 80.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  1
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
CNAG_01592	80.0	0.28250124822369876	2.521106012089887	0.216447	0.2879437115121877	1e-06	1.0	0.2879437115121877	23874180178.182465
CNAG_01593	70.0	0.2205496233071721	2.196402932222417	0.601265	0.7998746838827776	1e-06	1.0	0.7998746838827776	511760742377.7897
CNAG_01594	60.0	0.44080504645102536	3.2529611160641196	0.015474	0.02058536728131872	1e-06	1.0	0.02058536728131872	8743794.718832402
CNAG_01595	60.0	0.1268912058295414	1.3038694309581151	0.992051	1.3197450043168875	1e-06	1.0	1.3197450043168875	2298638962420.603
CNAG_01596	80.0	0.2170089666007515	1.945174932133607	0.626373	0.8332763513055091	1e-06	1.0	0.8332763513055091	578586411125.1143
CNAG_01597	80.0	0.2596002656332163	2.081655258938888	0.334778	0.44536177379509617	1e-06	1.0	0.44536177379509617	88336754238.28273
CNAG_01598	80.0	0.20814039443163543	1.4355572945558632	0.688539	0.9159770067540332	1e-06	1.0	0.9159770067540332	768519104085.2046
CNAG_01599	80.0	0.2767768647323611	2.0649431404625362	0.242513	0.32261982522259575	1e-06	1.0	0.32261982522259575	33579773433.904575
CNAG_01600	80.0	0.3117081621346643	1.7628947126109704	0.119715	0.15925922476948887	1e-06	1.0	0.15925922476948887	4039534753.565572
CNAG_01601	60.0	0.1911180061582166	1.4978950359770564	0.797265	1.0606173481672851	1e-06	1.0	1.0606173481672851	1193100423111.8018
CNAG_01602	80.0	0.17695878887340918	1.925811663464326	0.871308	1.1591182108796207	1e-06	1.0	1.1591182108796207	1557341815332.8284
CNAG_01603	80.0	0.18163447536330976	2.1764882247977715	0.848632	1.128951881005562	1e-06	1.0	1.128951881005562	1438888261351.4111
CNAG_01604	70.0	0.34409103593365953	2.359768962624423	0.063148	0.08400702940937795	1e-06	1.0	0.08400702940937795	592937410.9562613
CNAG_01605	70.0	0.25928795406200034	3.8340967332816778	0.33667	0.44787873869727113	1e-06	1.0	0.44787873869727113	89842936596.87764
CNAG_01606	80.0	1e-06	1.0000000000000022	1.0	1.330319715737283	1.0	1000000.0	1330319.715737283	2.3543353737058656e+30
CNAG_01607	80.0	0.16929226836067823	1.7784933912229788	0.904017	1.2026316384616715	1e-06	1.0	1.2026316384616715	1739396570281.9321
CNAG_01608	70.0	0.24630355294563425	1.4744549879527702	0.419427	0.5579720074125415	1e-06	1.0	0.5579720074125415	173715697347.22604
CNAG_01609	80.0	0.21315770058845418	2.2187202636692303	0.653698	0.8696273375380306	1e-06	1.0	0.8696273375380306	657658685050.9972
CNAG_01610	70.0	0.4103913637984041	2.8090062021827196	0.022023	0.029297631099682187	1e-06	1.0	0.029297631099682187	25176979.269606397
CNAG_01611	70.0	0.4451649058108869	4.268702282756757	0.014743	0.019612903569114763	1e-06	1.0	0.019612903569114763	7564037.365404009
CNAG_01612	80.0	0.14681127382777828	1.234972585826195	0.968367	1.2882377121693656	1e-06	1.0	1.2882377121693656	2137906570030.204
CNAG_01613	80.0	0.13985575475809778	0.28399580683844083	0.979626	1.3032157818488517	1e-06	1.0	1.3032157818488517	2213347894676.6626
CNAG_01614	60.0	0.1396476164474104	1.3088722523406502	0.979905	1.3035869410495424	1e-06	1.0	1.3035869410495424	2215239534065.3096
CNAG_01615	60.0	0.4585226870251336	1.3377332030631728	0.012836	0.017075983871203765	1e-06	1.0	0.017075983871203765	4996253.886133175
CNAG_01616	80.0	0.09967106180007375	1.5023999422047603	0.999596	1.3297822665721253	1e-06	1.0	1.3297822665721253	2351485424430.618
CNAG_01619	80.0	0.12028345362517018	1.8294104504300155	0.995599	1.3244649786683234	1e-06	1.0	1.3244649786683234	2323390020058.358
CNAG_01620	80.0	0.2764258161054758	3.064917150840809	0.244196	0.32485875330418157	1e-06	1.0	0.32485875330418157	34283746044.772987
CNAG_01621	80.0	0.391185810654616	3.036735468675881	0.028524	0.037946039571690265	1e-06	1.0	0.037946039571690265	54676575.92050894
CNAG_01622	80.0	0.12654955831711137	1.4938600005455864	0.992272	1.3200390049740656	1e-06	1.0	1.3200390049740656	2300175513037.409
CNAG_01623	70.0	0.17834923860715593	1.5373865398883013	0.864737	1.150376680027511	1e-06	1.0	1.150376680027511	1522372640323.4526
CNAG_01624	80.0	0.3271200267270031	3.924699931808111	0.087763	0.11675284921225117	1e-06	1.0	0.11675284921225117	1591603028.2660012
CNAG_01625	80.0	0.21753159241116782	1.9789990814100307	0.622811	0.8285377524780531	1e-06	1.0	0.8285377524780531	568771691266.597
CNAG_01626	70.0	0.18829160820566937	2.445631915022931	0.81328	1.0819224184148177	1e-06	1.0	1.0819224184148177	1266453256040.1052
CNAG_01627	80.0	0.31590662915583173	1.188568496395751	0.1097	0.14593607281637996	1.0	1000000.0	145936.07281637995	3.108195710241376e+27
CNAG_01628	60.0	0.21159051997942635	1.2861941085983846	0.664719	0.884288791125171	1e-06	1.0	0.884288791125171	691485933648.2861
CNAG_01629	80.0	0.4329446775339474	2.8769053493706878	0.016896	0.022477081917097137	1e-06	1.0	0.022477081917097137	11378342.063401965
CNAG_01630	80.0	0.19113394922387944	1.4692122164177701	0.797167	1.0604869768351428	1e-06	1.0	1.0604869768351428	1192660508903.3496
CNAG_01631	70.0	0.10410321478840752	2.1259838801763036	0.99925	1.3293219759504802	1e-06	1.0	1.3293219759504802	2349044442098.064
CNAG_01632	80.0	0.39892171010358785	0.9222323767773811	0.02565	0.03412270070866131	1.0	1000000.0	34122.70070866131	3.9765186262980575e+25
CNAG_01633	80.0	0.2950627807125072	3.0970484929273137	0.168041	0.2235482553522088	1e-06	1.0	0.2235482553522088	11171795546.71644
CNAG_01634	70.0	0.2527511054933936	2.596244369882117	0.377298	0.5019269681082454	1e-06	1.0	0.5019269681082454	126451431423.82217
CNAG_01635	70.0	0.20419922605903953	3.2705932464740477	0.71509	0.9512983255265738	1e-06	1.0	0.9512983255265738	860896834846.1624
CNAG_01636	80.0	0.12322263300704495	1.5435131943738731	0.994169	1.322562621474819	1e-06	1.0	1.322562621474819	2313392993189.4243
CNAG_01637	70.0	0.0999916874622141	2.756667619619803	0.99958	1.3297609814566735	1e-06	1.0	1.3297609814566735	2351372509361.7715
CNAG_01638	80.0	0.279735566155231	3.517731807748743	0.228733	0.304288019539736	1e-06	1.0	0.304288019539736	28174724983.154617
CNAG_01639	70.0	0.20932224331467802	2.5000030175099326	0.680384	0.9051282494721956	1e-06	1.0	0.9051282494721956	741534434892.0695
CNAG_01640	70.0	0.15335830698815273	2.2988424582927647	0.954413	1.2696744308559675	1e-06	1.0	1.2696744308559675	2046811388874.0034
CNAG_01641	70.0	0.36021127236727774	2.714731411786808	0.046789	0.062244329179631734	1e-06	1.0	0.062244329179631734	241219207.82844847
CNAG_01642	80.0	0.10353097496013745	1.1080814807942454	0.9993	1.329388491936267	1e-06	1.0	1.329388491936267	2349397080741.7695
CNAG_01643	80.0	0.18327268052478415	2.0298454914823556	0.840274	1.1178330688214297	1e-06	1.0	1.1178330688214297	1396791686222.0022
CNAG_01644	60.0	0.13726951782730365	1.3358954373502563	0.982877	1.3075406512447136	1e-06	1.0	1.3075406512447136	2235456833120.752
CNAG_01645	70.0	0.28621360484344016	3.8229123735547073	0.201011	0.26740889638006704	1e-06	1.0	0.26740889638006704	19122032965.58792
CNAG_01646	80.0	0.1320721590885233	1.1039502197392408	0.988167	1.3145780425409639	1e-06	1.0	1.3145780425409639	2271746185485.2656
CNAG_01647	70.0	0.11637692259004435	2.042049265332004	0.996973	1.3262928379577463	1e-06	1.0	1.3262928379577463	2333022646326.935
CNAG_01648	80.0	0.4449750160204859	3.711599447510311	0.014772	0.01965148284087115	1e-06	1.0	0.01965148284087115	7608684.020813617
CNAG_01649	80.0	0.09879640630011782	1.4295548732245795	0.999636	1.3298354793607547	1e-06	1.0	1.3298354793607547	2351767727917.613
CNAG_01650	80.0	0.15431223294615756	1.364070755279589	0.952129	1.2666359806252236	1e-06	1.0	1.2666359806252236	2032151896514.1719
CNAG_01651	80.0	0.19579574967461733	1.8874491878384574	0.769308	1.0234255998744177	1e-06	1.0	1.0234255998744177	1071938026176.6605
CNAG_01652	80.0	0.15736247827407904	1.048515019591309	0.944097	1.2559508526684218	1e-06	1.0	1.2559508526684218	1981155867151.468
CNAG_01653	70.0	0.9200346516687773	4.140452838469116	1e-06	1.3303197157372831e-06	1e-06	1.0	1.3303197157372831e-06	1.3303234003933966
CNAG_01654	70.0	0.2560006057615791	2.5555298996366744	0.356678	0.47449577556974265	1e-06	1.0	0.47449577556974265	106831521583.0081
CNAG_01655	60.0	0.12454541098262488	0.5275130732543775	0.993472	1.3216353886329502	1e-06	1.0	1.3216353886329502	2308530729003.89
CNAG_01656	80.0	0.3896368386294087	3.86564871670495	0.029205	0.03885198729810735	1e-06	1.0	0.03885198729810735	58685088.67887601
CNAG_01657	80.0	0.14467770117329676	0.7570110650955186	0.972142	1.2932596690962739	1.0	1000000.0	1293259.6690962738	2.1630046943873524e+30
CNAG_01658	80.0	0.14695075434680765	1.9103794673695123	0.968118	1.287906462560147	1e-06	1.0	1.287906462560147	2136257809844.5715
CNAG_01659	80.0	0.15719670656695792	1.9318156089465819	0.944599	1.2566186731657218	1e-06	1.0	1.2566186731657218	1984317836971.2468
CNAG_01660	80.0	0.19473278676212472	2.1844891727704967	0.7758	1.0320620354689842	1e-06	1.0	1.0320620354689842	1099305119070.897
CNAG_01663	80.0	0.1737050243706744	1.337655787820681	0.885973	1.1786273495109079	1e-06	1.0	1.1786273495109079	1637307647683.5708
CNAG_01664	80.0	0.40316584778330733	3.1346501655881793	0.024268	0.03228419886151239	1e-06	1.0	0.03228419886151239	33681153.56032022
CNAG_01665	80.0	0.19603666151009097	1.3262159342424926	0.767812	1.021435441579675	1.0	1000000.0	1021435.441579675	1.0656956297587774e+30
CNAG_01666	80.0	0.11301884105992291	1.2575353475675177	0.997892	1.327515401776509	1e-06	1.0	1.327515401776509	2339480265443.781
CNAG_01667	80.0	0.1460782836807021	1.8520760328854065	0.969745	1.2900708927376516	1e-06	1.0	1.2900708927376516	2147046374379.4238
CNAG_01668	80.0	0.207317460374775	3.009914916319737	0.694043	0.9232990864694511	1e-06	1.0	0.9232990864694511	787096826426.9502
CNAG_01669	80.0	0.18042455855197592	1.6198188302750722	0.854696	1.137018939761793	1e-06	1.0	1.137018939761793	1469954415406.207
CNAG_01670	80.0	0.15600077930163853	1.94776451039498	0.947818	1.2609009723306803	1e-06	1.0	1.2609009723306803	2004673485739.6948
CNAG_01671	80.0	0.1264981810902493	0.7937183547224705	0.992304	1.320081575204969	1e-06	1.0	1.320081575204969	2300398056741.1646
CNAG_01672	80.0	0.10903107309268761	1.027500480190481	0.998621	1.3284852048492815	1e-06	1.0	1.3284852048492815	2344611261663.2993
CNAG_01673	80.0	0.16947805491626225	1.37102494985114	0.903319	1.2017030753000868	1e-06	1.0	1.2017030753000868	1735370668983.8147
CNAG_01674	70.0	0.14756562641513837	2.823622383248796	0.966899	1.2862848028266634	1e-06	1.0	1.2862848028266634	2128198400763.3538
CNAG_01675	80.0	0.3591370571895983	1.7200791483362856	0.047753	0.06352675738560248	1e-06	1.0	0.06352675738560248	256435472.005984
CNAG_01676	70.0	0.22781921439349156	1.8758413611575577	0.549042	0.7304013973678295	1e-06	1.0	0.7304013973678295	389660186950.2815
CNAG_01677	70.0	0.11892963489840953	1.488889216158525	0.996125	1.3251647268388012	1e-06	1.0	1.3251647268388012	2327074480771.813
CNAG_01678	80.0	0.14645052848561105	0.6001562912016776	0.969057	1.2891556327732243	1.0	1000000.0	1289155.6327732243	2.1424777131871767e+30
CNAG_01679	80.0	0.18539637333276657	1.248034455932986	0.8291	1.1029680763177814	1e-06	1.0	1.1029680763177814	1341805659227.3333
CNAG_01680	70.0	0.1808353612255924	2.7845350431220903	0.852715	1.1343835764049175	1e-06	1.0	1.1343835764049175	1459756985872.805
CNAG_01681	70.0	0.27317418176179176	2.973637904917457	0.26024	0.3462024028234706	1e-06	1.0	0.3462024028234706	41494858798.401024
CNAG_01682	70.0	0.161601713138383	3.1369750369155422	0.931336	1.2389746427758983	1e-06	1.0	1.2389746427758983	1901901283042.3362
CNAG_01683	70.0	0.26872231575007477	3.671492997337708	0.283058	0.37655763809716386	1e-06	1.0	0.37655763809716386	53394666819.6878
CNAG_01686	80.0	0.5670664056572825	3.552525102987066	0.003215	0.004276977886095365	1e-06	1.0	0.004276977886095365	82513.84876814242
CNAG_01687	80.0	0.2439951847830926	0.5433473690311487	0.434889	0.5785414108572714	1.0	1000000.0	578541.4108572714	1.9364426909462642e+29
CNAG_01688	70.0	0.18026808180418563	1.9260139267762284	0.855484	1.138067231697794	1e-06	1.0	1.138067231697794	1474023903542.104
CNAG_01689	70.0	0.16244582446446668	1.925285166087407	0.928546	1.2352630507689912	1e-06	1.0	1.2352630507689912	1884859886336.753
CNAG_01690	70.0	0.1278748509107208	2.6969049850732243	0.991397	1.3188749752227953	1e-06	1.0	1.3188749752227953	2294095894125.0156
CNAG_01691	70.0	0.2992004580954317	2.5299156875098396	0.154394	0.2053933821915421	1e-06	1.0	0.2053933821915421	8665029950.050266
CNAG_01692	80.0	0.34216497398277784	1.5205286968351415	0.065445	0.0870627737964265	1e-06	1.0	0.0870627737964265	660017156.1165365
CNAG_01693	80.0	0.15446583895812432	1.661646421727974	0.951749	1.2661304591332434	1e-06	1.0	1.2661304591332434	2029719738966.4565
CNAG_01694	80.0	0.1727771095072898	1.2232884248400344	0.889813	1.183735777219339	1e-06	1.0	1.183735777219339	1658689387512.0247
CNAG_01695	60.0	0.14831665881309397	0.4968640501447754	0.965501	1.2844250158640627	1e-06	1.0	1.2844250158640627	2118980518162.7788
CNAG_01696	80.0	0.2257186215010562	2.128012818631846	0.56417	0.7505264740275029	1e-06	1.0	0.7505264740275029	422765222002.13855
CNAG_01697	80.0	0.24159514862421297	2.646690146039805	0.451221	0.6002681924546927	1e-06	1.0	0.6002681924546927	216290593897.8754
CNAG_01698	80.0	0.3106008287297351	0.22227072654842686	0.122356	0.16277259913875103	1.0	1000000.0	162772.59913875101	4.312809607145585e+27
CNAG_01699	70.0	0.1650314819983565	2.498884511610318	0.919785	1.2236081197394169	1e-06	1.0	1.2236081197394169	1832009726661.5442
CNAG_01701	70.0	0.3708657669023084	2.6529954566307543	0.038982	0.051858523158870774	1e-06	1.0	0.051858523158870774	139515457.5201449
CNAG_01702	80.0	0.26598943460166774	2.5066944698093483	0.297998	0.3964326146502789	1e-06	1.0	0.3964326146502789	62303339854.51033
CNAG_01703	70.0	0.22575441249154243	3.024637218715515	0.563921	0.7501952244182845	1e-06	1.0	0.7501952244182845	422205699367.0874
CNAG_01704	80.0	0.41344170291452986	3.6799776276588267	0.021216	0.028224063089082197	1e-06	1.0	0.028224063089082197	22511471.367485292
CNAG_01706	80.0	0.20663480648967958	2.2802191301250994	0.698773	0.9295914987248886	1e-06	1.0	0.9295914987248886	803299260139.74
CNAG_01707	80.0	0.178503013669118	1.8310085544386432	0.864035	1.1494427955870634	1e-06	1.0	1.1494427955870634	1518668030572.7966
CNAG_01708	80.0	0.20109075890618863	1.7200499234457252	0.735692	0.9787055723101933	1e-06	1.0	0.9787055723101933	937469335041.7792
CNAG_01709	80.0	0.35636812392246764	1.9560167661993904	0.050163	0.06673282790052933	1e-06	1.0	0.06673282790052933	297246351.90646833
CNAG_01710	80.0	0.14074326991659847	0.9105452671054675	0.978367	1.3015409093267385	1e-06	1.0	1.3015409093267385	2204825180475.244
CNAG_01711	70.0	0.43439336462707395	2.236217867232124	0.016619	0.022108583355837905	1e-06	1.0	0.022108583355837905	10828561.88759967
CNAG_01712	80.0	0.17527446606596214	1.2311964246126932	0.879065	1.1694375009145948	1e-06	1.0	1.1694375009145948	1599306864153.0803
CNAG_01713	80.0	0.4102832929224545	3.0474513877896325	0.022057	0.029342861970017255	1e-06	1.0	0.029342861970017255	25293676.437636144
CNAG_01714	80.0	0.312597040865747	2.1650148360784827	0.117493	0.1563032543611206	1e-06	1.0	0.1563032543611206	3818759183.07579
CNAG_01715	70.0	0.3118232675281451	2.5245494247949702	0.119406	0.15884815597732602	1e-06	1.0	0.15884815597732602	4008336544.7774873
CNAG_01716	80.0	0.1715916540044771	1.050368075308904	0.894668	1.1901944794392436	1e-06	1.0	1.1901944794392436	1685988218215.5466
CNAG_01717	80.0	0.16746794032257875	1.503691223190422	0.910991	1.2119092881592233	1e-06	1.0	1.2119092881592233	1779963397946.774
CNAG_01718	70.0	0.11194673293941623	2.6600618597698147	0.9981	1.3277921082773823	1e-06	1.0	1.3277921082773823	2340943489361.4185
CNAG_01719	80.0	0.14367434943389917	1.0780973027366558	0.973845	1.2955252035721745	1e-06	1.0	1.2955252035721745	2174394255257.741
CNAG_01720	80.0	0.28853407346004967	1.5819472687528462	0.191875	0.2552550954570912	1e-06	1.0	0.2552550954570912	16631459430.804876
CNAG_01721	80.0	0.15892686770482745	0.9773067183471961	0.939651	1.2500362512122538	1e-06	1.0	1.2500362512122538	1953298135817.985
CNAG_01722	80.0	0.3781669567132598	1.2593994626502965	0.034682	0.04613814838120045	1e-06	1.0	0.04613814838120045	98261838.69712204
CNAG_01723	80.0	0.08035613731969532	0.9543897863332005	0.999985	1.330299760941547	1e-06	1.0	1.330299760941547	2354231784472.5557
CNAG_01725	70.0	0.19607919977861216	2.202437786169723	0.767551	1.0210882281338673	1e-06	1.0	1.0210882281338673	1064610288413.4448
CNAG_01726	80.0	0.24205758461354895	1.6867413590001896	0.44799	0.5959699294531454	1e-06	1.0	0.5959699294531454	211677500645.85385
CNAG_01727	80.0	0.34186780406290107	3.4242618077833304	0.065827	0.08757095592783813	1e-06	1.0	0.08757095592783813	671641208.5414618
CNAG_01728	80.0	0.23323231430766533	0.8787794425521429	0.510616	0.6792825319709085	1.0	1000000.0	679282.5319709085	3.134384573744126e+29
CNAG_01729	60.0	0.3449653525165782	1.9036050428131701	0.062028	0.0825170713277522	1e-06	1.0	0.0825170713277522	561947351.3256146
CNAG_01730	80.0	0.31902499009917384	3.1656879348255296	0.103077	0.13712536533905192	1e-06	1.0	0.13712536533905192	2578558111.505614
CNAG_01731	80.0	0.29831205809748457	2.086223449501549	0.157238	0.2091768114630989	1e-06	1.0	0.2091768114630989	9152736841.083569
CNAG_01732	80.0	0.3918922404221494	1.328863515573635	0.028229	0.037553595255547766	1e-06	1.0	0.037553595255547766	52998409.88268876
CNAG_01733	80.0	0.1734106302623398	1.779942641730168	0.887198	1.1802569911626861	1e-06	1.0	1.1802569911626861	1644108561663.034
CNAG_01734	70.0	0.08051440744928591	2.0465431179390463	0.999985	1.330299760941547	1e-06	1.0	1.330299760941547	2354231784472.5557
CNAG_01735	80.0	0.7730309850520843	3.9879809890391793	2e-06	2.6606394314745663e-06	1e-06	1.0	2.6606394314745663e-06	2.6606609268051793
CNAG_01736	80.0	0.31629436626943297	2.2266753770811514	0.108879	0.14484388032975964	1e-06	1.0	0.14484388032975964	3038936233.2158275
CNAG_01737	70.0	0.40556646497479265	3.0588705550541606	0.023459	0.031207970211480925	1e-06	1.0	0.031207970211480925	30425847.91039901
CNAG_01738	80.0	0.20008432855006225	1.4873910961604706	0.742413	0.9876466511196635	1e-06	1.0	0.9876466511196635	963397834902.5618
CNAG_01739	80.0	0.23377094630047157	0.9458697141458534	0.506691	0.6740610270866397	1e-06	1.0	0.6740610270866397	306266181280.1057
CNAG_01740	80.0	0.14678918225196302	1.161658878027966	0.968409	1.2882935855974267	1e-06	1.0	1.2882935855974267	2138184757745.3545
CNAG_01741	80.0	0.1446343774773097	0.9425797178933677	0.972219	1.2933621037143856	1.0	1000000.0	1293362.1037143855	2.1635187072189464e+30
CNAG_01742	80.0	0.5225550567186339	3.405516032279922	0.006082	0.008091004511114155	1e-06	1.0	0.008091004511114155	537763.9257965302
CNAG_01743	80.0	0.649195645793508	2.9571093408264457	0.000922	0.001226554777909775	1e-06	1.0	0.001226554777909775	3071.8317780031985
CNAG_01744	80.0	0.437451901273096	2.0126819835924694	0.016055	0.02135828303616208	1e-06	1.0	0.02135828303616208	9764509.600243723
CNAG_01745	70.0	0.4945143700553432	4.421353422425518	0.008573	0.01140483092301573	1e-06	1.0	0.01140483092301573	1494834.6042875883
CNAG_01746	70.0	0.26425115141585753	2.3186872885516863	0.307519	0.40909858866381354	1e-06	1.0	0.40909858866381354	68467894524.289276
CNAG_01749	80.0	0.4214491422238523	1.4453694466027898	0.019281	0.025649894439130554	1.0	1000000.0	25649.894439130556	1.6901153667683207e+25
CNAG_01750	80.0	0.4199954977122671	4.111524097807859	0.019619	0.026099542503049758	1e-06	1.0	0.026099542503049758	17804763.409144595
CNAG_01751	80.0	0.7609856424798006	3.599287793479111	3e-06	3.9909591472118494e-06	1e-06	1.0	3.9909591472118494e-06	3.991026705253735
