time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_04027	1126.39	141.274	187.332	92.0435	61.4996	49.735	52.7326	86.8315	88.1788	102.506	75.0334	91.2513	94.3769	82.0565	86.9198	71.6818	84.9968	75.8449	75.8456	54.1337	69.8506	61.8654	74.0315	71.7163
CNAG_04028	19385.5	13031.3	3944.69	1848.61	2897.29	3198.78	3771.89	4870.74	6283.01	6919.88	6274.74	7405.72	8941.42	9761.71	9780.29	7668.21	9564.29	9073.98	9382.49	9720.31	9754.75	9872.91	10709.4	9771.23
CNAG_04029	168.548	336.146	198.654	204.466	143.646	153.357	161.958	119.954	95.5961	93.5453	103.105	93.8484	104.719	90.7294	106.328	100.995	140.701	112.008	88.0426	93.6349	92.4526	123.048	118.16	120.354
CNAG_04030	331.524	514.967	1314.08	796.432	535.925	460.877	552.638	649.119	616.226	573.851	444.642	398.922	391.547	342.374	408.321	460.024	490.524	468.683	451.374	406.495	411.342	462.116	482.066	399.713
CNAG_04031	825.366	533.196	531.692	599.561	540.318	532.717	403.932	374.858	396.805	420.092	417.779	421.533	389.987	330.112	334.54	374.951	414.743	444.374	413.451	412.4	374.261	376.817	340.889	413.424
CNAG_04032	4113.06	3274.37	3194.28	2997.8	3510.97	4742.5	5624.46	6039.03	6034.1	5763.22	4730.81	4682.08	5448.12	5847.7	5803.41	4831.82	4850.96	4728.64	4898.52	5076.75	4845.56	5109.52	4842.18	4602.5
CNAG_04033	2243.93	419.265	49.5878	108.662	205.365	437.668	545.255	1066.33	1522.62	1515.63	1297.8	1250.87	1402.39	1560.96	1642.38	1691.22	1410.13	1346.73	1441.99	1514.76	1537.58	1849.4	2078.91	1799.24
CNAG_04034	25.5775	18.2289	28.9262	20.4541	17.5713	8.84177	20.0384	10.5892	9.22801	10.9828	10.1897	14.5356	10.1397	18.8636	17.1818	13.3911	21.5052	18.4751	18.4989	11.811	15.5224	11.2483	13.7733	13.7105
CNAG_04035	370.874	1099.43	1031.7	921.713	925.788	1158.27	1059.93	1041.98	911.523	775.202	758.671	694.479	719.916	706.44	808.556	806.617	691.239	624.262	699.26	662.399	646.765	619.592	649.928	612.753
CNAG_04036	97.3913	100.259	99.1757	99.7137	87.8565	121.574	143.433	185.311	162.003	86.0319	68.549	71.8705	62.3979	80.1701	66.7059	81.922	70.66	68.066	57.3467	52.1652	59.5023	60.9281	56.8149	84.3722
CNAG_04037	833.236	2590.78	1163.94	1105.8	1421.08	1723.04	1777.09	2044.78	1443.67	993.027	985.624	850.333	1033.47	978.075	981.385	1094.13	882.738	774.007	828.752	795.273	870.114	956.102	830.702	700.289
CNAG_04038	757.488	242.672	148.764	200.706	256.98	213.308	160.307	144.013	68.6974	53.9987	128.761	155.046	106.856	132.045	111.176	122.095	134.152	137.104	175.74	151.574	153.499	166.849	142.898	148.706
CNAG_04039	4683.63	2877.89	1975.25	1401.11	1716.5	2117.6	2763.19	2523.41	2174.74	2343	2565.03	2619.64	2440.54	2638.07	2191.19	2147.3	2400.39	2366.75	2399.31	2425.19	2437.01	2419.31	2204.59	2336.05
CNAG_04040	1288.71	1597.31	1608.85	1674.68	1100.4	728.341	564.239	647.001	714.658	1068.08	1138.47	1149.12	1085.72	1032.78	927.818	1017.72	1000.5	1067.66	1045.19	1083.66	965.835	983.285	1095.84	1094.73
CNAG_04041	241.019	164.06	81.269	203.263	397.551	442.089	519.943	636.411	580.339	508.869	307.544	380.348	446.925	480.078	461.888	311.934	368.661	359.777	387.553	356.298	379.435	404	449.354	413.424
CNAG_04042	130.839	100.259	68.872	113.776	91.1512	79.5759	108.629	174.722	146.623	103.421	95.4129	84.791	77.2174	82.9997	86.9198	129.185	95.2374	101.127	93.4196	80.7084	88.8223	110.608	111.047	100.192
CNAG_04043	4820.38	224.444	4.13232	7.67029	14.2767	23.2096	22.1477	31.7676	68.6974	62.2358	91.7075	82.3684	88.1371	72.6247	85.9091	117.369	99.3336	114.74	117.468	90.5508	118.142	118.107	117.073	114.957
CNAG_04044	610.909	2774.21	1505.54	1206.79	1265.13	1781.62	1863.57	1846.76	1468.28	1210.85	1056.95	1036.07	1026.45	975.246	1013.73	947.617	841.775	774.007	761.231	814.958	839.069	854.868	813.486	819.465
CNAG_04045	415.143	854.48	720.401	836.061	863.191	1064.33	1309.88	1375.54	1107.36	1075.4	1135.69	1141.85	1188.68	1181.8	1216.88	1191.81	1146.94	1107.53	1072.01	1155.51	1190.05	1206.38	1144.04	1104.22
CNAG_04046	1105.74	970.69	1765.88	1923.96	1264.04	864.283	806.809	667.12	689.025	866.725	1145.88	1114.4	852.512	900.735	870.208	1008.27	990.264	1067.66	1080.34	1021.65	1002.92	925.169	939.167	986.1
CNAG_04047	306.93	510.481	234.165	320.874	231.722	300.62	232.023	370.622	324.006	285.553	242.75	225.302	192.654	197.124	236.503	233.974	204.812	191.557	194.239	202.755	194.912	229.652	213.486	226.75
CNAG_04048	4205.53	3702.68	4486.32	4194.37	3897.54	3863.85	4141.62	3777.17	3632.76	4027.94	4295.38	4956.64	4423.23	5018.65	4446.05	3719.55	3859.67	3754.32	3864.43	4096.44	4005.61	3984.7	3752.36	3494.06
CNAG_04049	157.4	901.192	450.423	774.699	1012.55	1351.69	1353.12	1340.59	1164.78	1018.65	750.334	739.701	787.774	786.61	754.989	724.695	644.132	713.72	610.465	654.525	656.251	631.777	653.371	710.835
CNAG_04050	1652.7	1665.67	3188.77	3410.72	2913.54	2911.15	3344.3	4230.39	3360.02	3643.54	3911.93	3859.2	3198.67	3382.24	3534.4	4126.03	3252.41	3216.6	3150.37	3158.45	3214.85	2966.73	3408.03	3131.26
CNAG_04051	1075.65	1770.54	2695.87	2370.1	2341.42	3105	3239.84	3359.98	2626.18	2373.7	2399.15	2435.03	2401.68	2668.41	2482.72	2401.82	1857.51	1839.51	2050.09	2163.61	2064.85	2069.14	2034.7	1901.82
CNAG_04052	969.563	7862.3	2962.65	672.449	1207.98	2143.69	2979.44	2451.37	1346.99	1072.15	920.851	1111.66	1229.88	1449.5	1445.85	1055.44	722.092	676.987	772.844	1016.5	1053.41	1115.05	1066.88	848.716
CNAG_04053	310.16	1096.49	354.047	442.134	444.315	714.809	691.117	647.247	529.888	354.835	314.749	284.402	327.634	334.252	310.768	377.221	341.184	292.318	283.178	259.835	301.211	321.541	269.578	262.22
CNAG_04054	11153.9	12226.1	19443.3	10923.3	12101.2	12461	13721.4	12880.1	11244.3	13385	14841.5	15059.9	13027.2	13263	12337.3	12307.3	13497.4	13776.2	13596.8	13412.6	13240.7	13059.4	12845.6	13770.5
CNAG_04055	192.361	581.559	233.415	148.982	131.119	180.798	194.401	203.699	198.634	213.851	197.799	181.313	205.04	182.611	203.974	196.096	189.973	180.593	158.844	192.651	167.811	200.379	178.597	196.687
CNAG_04056	572.543	322.424	560.618	829.669	1049.89	1233.43	1280.35	1281.29	1420.09	1714.23	1802.65	1867.02	1627.03	1710.92	1542.32	1602.21	1666.14	1754.16	1669.53	1676.17	1565.17	1500.71	1605.45	1515.53
CNAG_04059	1.9675	1.13931	6.8872	12.7838	6.58924	3.31566	1.05465	1.05892	4.10134	5.4914	4.63169	2.4226	6.23979	2.82953	3.03209	5.51398	4.09623	2.91711	2.77484	0	2.58706	3.74942	4.30416	6.32791
CNAG_04060	13.2443	14.811	108.818	144.457	57.1068	14.3679	16.8744	7.41245	18.456	26.5417	33.3482	31.4938	31.199	16.9772	16.1711	23.6313	46.0826	41.812	29.5983	20.6692	24.1459	23.4339	22.3816	39.0221
CNAG_04062	560.738	4712.17	1763.12	1921.41	2900.36	5626.68	7477.48	5366.61	3084.21	2326.52	1795.24	1798.38	2075.51	2487.16	2165.92	1909.41	1438.8	1538.29	1454.94	1672.24	1961.85	1959.07	1709.61	1410.07
CNAG_04063	169.205	78.6122	84.0238	168.746	213.052	215.518	227.805	200.136	175.332	226.062	251.964	266.486	244.912	239.567	263.791	244.978	330.771	281.015	289.508	263.779	312.172	269.958	258.249	313.232
CNAG_04064	560.754	709.818	1469.42	1078.05	2839.2	2341.63	2357.38	2110.58	3895.09	2761.91	1497.93	1723.17	3378.09	2421.25	3155.73	1581.69	3699.07	3723.49	2791.94	2901.28	2799.17	2916.54	2801.85	2622.14
CNAG_04065	299.101	134.431	164.226	259.153	220.404	244.59	203.316	132.211	143.701	156.795	221.357	240.798	212.137	266.852	224.036	232.407	184.212	233.094	248.37	241.427	225.148	244.225	211.098	190.627
CNAG_04066	4530.11	5900.77	7084.94	3893.49	3140.7	2939.69	3435.88	3584.96	3170.02	3603.48	3930.97	4146.54	4082.51	4554.86	4889.46	5046.79	5657.49	5649.54	5520.94	5414.28	5018.56	5253.65	4968.81	4861.75
CNAG_04067	860.782	564.78	40.5524	18.3406	7.86391	10.148	11.7813	31.252	83.369	108.671	87.4804	59.0571	38.089	52.5148	89.226	168.651	148.867	140.925	140.651	134.905	142.58	183.945	299.441	326.079
CNAG_04068	2925.67	5191.82	12383.2	15462	28847.7	21241.2	22062.3	23663.7	32204.7	22609	14487	14802.1	22214.4	18342.9	19722.7	13239.1	24202.6	22967.4	18490.6	17854.3	17552.3	16893	17176.2	16675.1
CNAG_04069	1683.57	868.32	495.461	833.155	1479.22	1677.51	1569.11	1547.39	1504.19	1601.22	1795.3	2155.49	2232.53	2467.84	2086.38	2030.54	2046.48	2302.17	2381.67	2492.49	2595.08	2421.95	2656.8	2379.22
CNAG_04070	360.668	68.1904	1.7952	2.906	1.15985	3.52967	3.37421	11.3458	59.4439	82.8102	78.6828	60.3796	63.7117	89.1108	157.367	240.43	239.212	191.966	190.608	141.359	192.046	265.452	380.209	464.124
CNAG_04071	333.491	485.345	377.419	690.326	949.949	1139.48	1371.05	1619.09	1690.78	1687.69	1611.83	1765.27	1988.15	1986.33	2021.39	1751.08	1710.18	1693.87	1672.3	1666.33	1708.32	1876.58	1675.18	1515.53
CNAG_04072	414.159	3367.79	1833.37	1894.56	1909.78	3059.25	3405.47	3494.44	2345.97	1522.95	1247.78	1074.83	1159.82	1163.88	1153.2	1362.74	989.24	970.426	905.523	949.8	998.605	1051.71	949.497	872.197
CNAG_04073	1024.08	2279.75	1256.23	1284.77	1357.38	1956.24	1843.53	2176.08	1859.96	1572.37	1444.16	1220.18	1148.9	1080.88	1149.16	1145.33	992.312	994.736	992.468	1004.92	1077.08	1037.65	1080.34	1029.34
CNAG_04074	5586.73	6895.89	4776.96	4067.17	5039.12	5606.08	6179.07	6341.97	6492.36	7126.05	6530.23	6749.53	6951.77	8160.39	8078.97	6544.87	6418.57	6570.56	6570.24	7223.27	7728.61	7597.79	7628.02	6925
CNAG_04076	134.774	76.3336	6.8872	1.27838	0	0	0	21.1784	70.7481	72.3034	31.4955	28.2637	28.859	23.5794	75.8021	113.43	177.162	151.69	128.568	118.11	105.207	190.283	287.518	336.434
CNAG_04077	56.0738	76.3336	15.1518	5.11353	6.58924	32.0514	15.8198	21.1784	13.3294	14.6437	12.9687	16.1507	14.0395	23.5794	15.1604	13.3911	28.6736	35.0054	28.6733	18.7007	37.9435	23.4339	24.1033	30.5849
CNAG_04078	5156.82	3106.89	2500.05	2836.73	2483.05	2080.03	2139.89	2031.01	2283.42	2987.32	3305.18	3280.2	2931.14	3323.76	3246.35	3365.1	3603.66	3716.4	3716.44	3941.91	3715.88	3682.87	3578.48	3365.39
CNAG_04079	227.246	1704.4	797.538	343.885	612.799	1247.79	1798.18	1649.8	1645.66	1152.28	601.194	605.65	844.712	1052.59	1200.71	803.466	806.958	705.941	610.465	718.501	925.305	1054.52	1000.29	743.53
CNAG_04080	1188.72	327.745	57.1906	68.0047	140.509	290.116	473.309	462.782	430.01	541.107	557.235	531.457	619.33	719.693	631.572	811.768	661.573	681.336	699.491	745.203	770.77	744.743	765.592	700.163
CNAG_04081	413.806	489.138	579.187	525.164	627.137	944.417	998.985	720.033	624.034	638.627	609.952	756.559	724.565	679.983	611.582	595.873	608.259	636.227	711.978	630.776	703.853	605.986	549.758	539.053
CNAG_04082	762.406	2800.42	3347.18	5364.09	8083.9	11717.6	16010.7	16344.4	12719.3	10312.8	8010.98	7809.66	9006.36	10418.3	10689.1	8200.08	7460.26	7161.51	6671.64	7218.48	7510.23	7875.66	8043.61	6713.91
CNAG_04083	1294.62	291.663	56.475	70.311	104.33	161.362	171.908	196.959	327.082	335.89	306.618	397.307	402.467	441.407	427.524	415.912	349.204	427.843	487.447	493.108	499.302	501.485	499.282	508.342
CNAG_04084	9.8375	9.11446	37.1909	70.311	93.3476	50.8402	56.9512	41.2979	25.6334	23.796	23.1585	30.6863	22.6192	19.8067	22.2353	22.0559	35.842	25.2816	25.8985	30.5117	23.2835	22.4965	17.2166	22.1477
CNAG_04085	72.3969	110.309	109.101	153.275	90.6591	89.8669	59.9086	68.5584	89.2603	89.2529	71.8864	56.4873	66.8149	52.2093	74.4568	72.8534	95.3267	78.1852	73.8564	73.8821	75.5402	76.7648	89.2738	80.7298
CNAG_04086	6.39239	17.7742	5.22611	14.616	14.083	40.1539	43.6749	62.1256	93.0213	74.6691	25.6236	22.4773	48.1709	36.516	42.8832	40.1201	79.7248	52.0157	44.0074	34.469	43.4795	69.3623	66.642	77.4264
CNAG_04087	17.6182	155.604	184.577	213.067	101.721	87.7078	66.2155	66.2753	120.192	121.631	73.8626	65.584	90.1473	71.615	76.7135	78.4404	84.0351	87.6103	81.9246	66.8451	74.1473	76.9634	88.5603	81.2497
CNAG_04088	5.93688	52.4639	116.296	150.597	86.0194	73.1792	40.2858	37.2384	50.4032	72.7042	46.4931	44.7276	55.0595	48.3321	57.8404	64.8617	60.665	66.173	59.4495	48.2636	45.0096	52.6699	51.8941	42.3383
CNAG_04089	1469.69	1261.16	1196.4	1209.6	1525.05	1621.13	1970.94	1616.8	1531.69	1555.49	1457.88	1660.78	1781	1905.93	1815.99	1566.49	1494.88	1460.45	1543.48	1597.4	1672.8	1655.19	1523.43	1402.53
CNAG_04090	4291.12	1530.09	432.516	226.273	261.373	503.981	981.881	2478.93	2847.35	2000.7	1399.7	1221.8	1401.61	1936.34	2175.02	2587.63	1958	1719.15	1609.41	1633.85	1936.84	2270.27	2852.8	2573.35
CNAG_04091	46.2363	131.02	206.616	175.138	99.9368	47.5245	54.8419	48.7104	106.635	98.8451	70.4017	67.8328	60.058	55.6475	73.7807	97.6762	103.43	100.154	107.294	96.4563	81.9235	88.1114	93.8306	89.6454
CNAG_04092	470.233	144.692	74.3818	67.7542	61.4996	78.4707	83.3175	48.7104	36.9121	29.2874	31.4955	34.7239	36.6588	52.818	35.3743	31.5085	31.7458	36.9501	48.0972	37.4014	41.3929	28.1207	49.9282	27.4209
CNAG_04093	622.714	45.5723	13.7744	8.94867	37.339	19.894	22.1477	25.4141	13.3294	21.9656	18.5268	23.4185	24.1792	22.6363	17.1818	16.5419	16.3849	24.3093	12.9493	29.5275	29.32	33.7448	22.3816	25.3116
CNAG_04094	155.433	267.737	495.878	506.239	403.042	400.09	449.282	463.807	365.019	293.79	286.239	276.984	242.572	282.953	335.551	359.984	407.575	348.109	337.606	322.833	381.16	347.759	310.76	269.991
CNAG_04095	462.75	825.606	283.455	325.807	432.352	606.577	603.185	493.254	407.905	329.895	241.391	245.32	234.164	251.03	250.317	247.586	220.281	194.964	223.379	259.798	265.694	277.895	260.539	258.628
CNAG_04096	84.2154	55.079	25.0919	11.6852	14.6181	15.6623	5.34933	11.851	13.5079	24.3002	28.1735	37.3171	41.9468	48.9007	42.7847	37.5654	45.9737	47.1566	59.6544	65.0042	42.1659	60.4899	54.525	65.1502
CNAG_04097	155.433	99.1197	33.0586	20.4541	38.4372	43.1036	69.607	50.8282	53.3174	79.6252	98.1919	75.1006	81.1173	83.9428	96.016	88.2237	99.3336	97.2371	82.3202	106.299	108.656	127.48	104.161	116.012
CNAG_04098	14790.7	6668.37	1107.46	155.963	121.901	120.469	125.504	128.129	219.422	215.995	240.848	297.98	364.248	381.044	287.037	332.414	284.688	312.131	380.153	407.479	379.435	397.439	432.998	423.97
CNAG_04099	440.72	473.952	358.134	173.86	224.034	244.254	241.515	203.313	259.41	331.314	291.797	393.269	515.563	596.088	723.658	521.465	616.483	696.218	723.308	727.36	677.809	706.766	797.13	669.704
CNAG_04100	75.7488	36.4578	45.4555	65.1974	48.3211	26.5253	29.5303	25.4141	31.7854	30.2027	35.2009	32.3013	41.3386	37.7271	44.4706	40.1733	45.0585	47.6462	59.1966	52.1652	50.0165	42.181	46.4849	44.2954
CNAG_04101	3817.93	4809.02	3392.63	1950.81	1563.85	1376	1557.72	1107.63	948.435	859.403	809.62	948.044	1007.73	1100.69	1033.94	990.154	1147.97	1146.43	1106.24	1170.27	1251.27	1167.94	1045.05	1182.26
CNAG_04102	73.7813	132.16	203.861	196.871	99.9368	76.2603	52.7326	75.1834	117.914	84.2014	67.6227	93.6739	74.0975	52.818	81.8663	74.8326	130.055	104.044	96.1944	93.5036	119.005	114.357	116.212	97.028
CNAG_04103	134.774	47.8509	4.13232	5.11353	8.78565	15.4731	21.093	25.4141	9.22801	10.9828	19.4531	24.226	31.9789	27.3522	20.2139	22.8436	19.4571	20.4198	29.5983	47.2439	28.4576	39.3689	40.4591	32.6942
CNAG_04104	731.91	366.857	104.685	48.5785	38.4372	29.841	72.771	345.208	556.757	448.464	314.955	264.871	272.211	335.771	504.337	477.353	404.503	315.048	238.636	277.558	312.172	428.371	458.823	488.304
CNAG_04105	28908.5	6577.22	148.764	29.4028	27.4552	17.6835	37.9675	276.378	856.155	545.479	189.899	138.088	133.376	177.317	356.775	489.957	559.136	381.169	322.806	300.196	382.022	610.218	1001.15	1070.47
CNAG_04106	1272.11	88.866	2.80298	1.31E-51	1.13019	1.10522	4.21861	10.0585	91.2548	61.046	20.2816	8.07534	21.0593	19.4076	73.7807	92.1623	109.497	77.5186	73.0708	74.8029	100.033	164.037	349.498	322.723
CNAG_04107	21.6425	14.811	1.37744	15.3406	52.7139	95.049	98.0826	70.9477	64.5961	57.6597	42.6116	39.5691	44.4585	47.1589	46.492	69.3186	62.4675	63.2041	48.0972	56.1022	52.6035	66.5522	69.7273	69.607
CNAG_04108	660.096	22.7861	33.0586	88.2083	94.4458	96.1543	133.941	147.19	220.447	277.315	305.692	354.507	302.63	288.612	289.059	419.85	364.565	371.446	401.427	416.337	415.654	411.499	423.529	430.298
CNAG_04109	2.95125	4.55723	12.397	16.619	6.58924	4.42089	1.05465	2.11784	7.17734	4.57616	3.70535	5.65274	1.55995	4.71589	2.02139	3.15085	4.09623	9.72371	10.1744	3.93699	6.89882	2.81207	5.16499	3.16396
CNAG_04110	256.759	53.5474	79.8915	309.368	375.587	261.937	220.422	199.077	195.839	282.807	430.747	346.432	359.568	402.737	336.561	387.554	389.142	421.037	450.449	430.117	396.682	385.253	415.782	356.472
CNAG_04111	626.649	349.767	168.048	428.258	490.898	594.609	730.874	899.024	905.371	983.875	980.066	843.873	960.148	984.678	1055.17	1273.73	1024.06	957.786	1012.82	1028.54	1118.47	1152.01	1224.1	1127.42
CNAG_04112	1150	145.831	5.50976	5.11353	5.49103	3.31566	4.21861	11.6481	31.7854	31.1179	32.4218	37.1465	74.0975	65.0793	90.9626	121.308	121.863	116.685	123.943	130.905	142.288	150.914	167.862	145.542
CNAG_04113	1822.89	1538.06	1063.38	1071.28	1099.31	1526.31	2014.39	2927.92	2577.69	2030.9	1710.95	1751.54	1820.46	2091.03	2238.69	2174.87	1743.97	1683.17	1791.62	1902.55	1923.05	1987.19	2034.14	1869.9
CNAG_04114	5553.24	13731.7	25821.7	33074.5	80296.1	76146.2	78567.2	84627.3	102659	78976	47208	46951.6	62675	59113.4	58967.1	36959.3	61657.1	59495.8	50411.5	49890.7	49679	49660.7	49521.1	45255.5
CNAG_04115	388.581	797.515	355.379	462.774	631.469	1094.17	1062.03	911.731	769.001	637.002	573.404	570.119	582.641	562.134	570.032	529.342	484.379	476.462	408.826	470.471	510.513	537.104	503.586	491.468
CNAG_04116	42.3013	21.6468	26.1714	12.7838	8.78565	6.63133	11.6012	12.7071	6.15201	3.66093	6.48437	7.2678	3.89987	4.71589	6.06417	5.51398	9.21652	2.91711	5.54968	6.88974	7.76118	8.4362	5.16499	2.1093
CNAG_04117	131.823	44.433	39.9458	89.4867	152.651	161.362	176.127	189.547	169.18	164.742	168.594	227.724	212.153	197.124	200.118	211.894	203.787	217.811	211.813	206.692	229.386	227.777	200.574	247.843
CNAG_04118	481.054	567.375	433.894	525.415	584.246	894.124	1090.51	1126.69	1083.78	995.773	738.292	742.931	799.473	864.894	817.652	838.913	686.119	693.301	775.105	735.234	707.992	685.207	795.408	710.835
CNAG_04119	1398.89	2278.61	2804.47	2301.09	1537.49	2150.76	2295.98	1836.17	1655.92	1652.91	1605.34	1417.22	1482.73	1543.98	1460.45	1403.7	1281.1	1245.61	1304.17	1390.74	1267.66	1340.42	1374.75	1367.88
CNAG_04120	243.97	83.1694	73.0043	239.057	289.927	323.83	351.199	465.925	433.717	417.346	442.79	359.352	416.506	393.305	470.984	434.817	451.609	456.042	406.052	408.463	430.314	459.304	504.447	479.867
CNAG_04121	1534.65	1533.51	1438.05	1663.17	1470.5	1590.41	1457.53	1794.87	1644.64	1614.47	1550.69	1467.29	1265.12	1244.05	1310.87	1465.14	1073.21	1194.07	1148.78	1054.13	1241.79	1159.51	1173.31	1183.32
CNAG_04122	222.328	112.791	100.553	547.147	540.318	332.672	199.329	168.368	184.56	245.282	363.125	409.42	428.986	382.93	361.829	348.169	385.046	415.202	374.603	380.904	385.472	376.817	339.168	365.964
CNAG_04124	218.393	369.136	541.334	446.155	381.078	173.52	167.69	187.429	178.408	182.131	139.877	143.741	117.776	124.499	177.882	180.386	139.272	109.878	104.519	97.4406	104.345	118.107	96.4131	83.3175
CNAG_04126	8.85375	33.0399	17.9067	26.846	17.5713	32.0514	79.0989	75.1834	50.2414	27.457	21.3058	17.7657	19.4994	17.9204	32.3422	24.4191	24.5774	13.6132	13.8742	15.748	23.2835	19.6845	24.1033	10.5465
CNAG_04127	112.746	108.375	79.9434	166.128	177.587	214.544	232.437	244.076	248.427	253.296	217.825	240.829	254.823	216.655	234.302	220.041	241.05	255.626	244.458	245.58	245.364	226.589	255.827	260.238
CNAG_04128	325.023	773.449	606.022	469.227	358.338	451.904	529.022	498.227	316.533	369.977	467.665	418.118	396.455	384.15	390.308	428.245	368.264	375.442	327.159	368.591	377.254	387.378	400.127	357.788
CNAG_04129	100.343	66.0798	57.8525	65.1974	43.9283	32.0514	34.8035	42.3568	48.1907	37.5245	37.0535	32.3013	24.9592	26.409	48.5134	55.9275	49.1548	52.508	40.6976	44.2912	49.1541	51.5545	38.7374	56.9512
CNAG_04130	1285.76	3065.88	3283.82	3276.49	4185.27	5420.01	6945.94	6030.55	5012.86	4216.48	3349.64	3502.27	3530.16	3979.27	3508.12	2535.64	2392.2	2291.88	2232.82	2447.83	2549.98	2565.54	2252.8	2168.36
CNAG_04131	5127.31	1783.02	972.473	1053.39	1311.26	2127.55	2330.78	2589.06	2371.6	2403.4	2399.22	2475.09	2477.2	2618.26	2405.45	2653.8	1927.28	2022.53	2256.87	2371.05	2313.69	2223.41	2433.57	2350.82
CNAG_04132	1301.5	841.948	662.549	1116.03	1143.23	1121.8	1266.64	1400.95	1158.63	1069.91	1199.61	1091.79	1282.28	1240.28	1162.3	1324.93	1067.07	1098.78	1123.81	1096.45	1190.05	1156.7	1154.37	1160.12
CNAG_04133	173.14	92.2839	52.3427	95.8786	170.222	235.412	178.236	158.838	135.344	136.37	122.277	113.055	128.696	155.624	141.497	159.118	143.368	128.353	136.892	144.685	161.26	173.411	160.115	166.635
CNAG_04136	1214.26	4470.19	9478.63	9971.81	8726.9	8226.86	8512.31	6138.11	3311.2	3634.88	4550.43	4804.84	4150.85	4485.15	3684.09	3301.93	3165.64	3339.9	3422.14	3497.62	3227.3	3013.85	2851.55	2596.06
CNAG_04137	89.2075	87.0402	32.5968	132.515	143.32	161.766	137.948	144.473	165.706	149.603	152.586	150.998	137.446	126.985	136.338	149.826	140.019	130.49	135.202	123.433	109.142	137.537	172.551	125.994
CNAG_04138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787712	0	0	0	0	0	0.937355	0	1.05465
CNAG_04139	23.61	0	1.37744	6.39191	14.2767	3.31566	7.38256	3.17676	9.22801	4.57616	4.63169	8.88287	11.6996	11.3181	12.1283	19.6928	12.2887	18.4751	15.7241	15.748	21.5588	17.8097	22.3816	12.6558
CNAG_04140	9.8375	7.97515	5.50976	7.67029	6.58924	4.42089	2.1093	1.05892	2.05067	2.7457	4.63169	2.4226	1.55995	0	2.02139	0.787712	3.07217	2.91711	1.84989	0	2.58706	1.87471	0	0
CNAG_04141	5294.5	3561.49	2299.21	3303.64	3788.53	3539.44	3675.33	3472.79	1780.77	1378.3	1837.79	2148.91	1954.59	2027.11	1745.55	1647.55	1354.6	1420.87	1571.93	1715.25	1540.07	1483.64	1397.65	1391.47
